q,que,ai_answer,actual_send_answer,kb_ids,new_refer,order_status,refund_status
亲收到了货，开了一瓶，吃起来好像加了很多米粉似的，山药含量少的,"[{""role"":""user"",""content"":""亲收到了货，开了一瓶，吃起来好像加了很多米粉似的，山药含量少的""}]",亲亲，我们的山药粉是纯山药粉哦，没有添加米粉。您如果喝不习惯可以申请退货退款亲。,亲亲，我们的山药粉是纯山药粉哦，没有添加米粉。,18,"['问题：""亲货收到了，可是打开有一股捂得味道，冲了一杯喝，有点辣嗓子"", 答案：""您如果喝不习惯可以申请退货退款亲""', '问题：""这边那天收到快递是单独一瓶的小包装，我这个是买给老人吃的，今天回来才知道只收到一瓶！"", 答案：""亲这边您申请退一罐的价格您看可以吗""', '问题：""还没有吃但是你那个包装和重量太不配了，像吃过一样，幸亏是密封的发个红包"", 答案：""什么意思亲""', '问题：""您好！一罐是多少有其它添加吗？有没有糖"", 答案：""亲，一罐500，没有添加糖哦。商品本身会含有糖分""', '问题：""买过几种山东产品，里面都没加。商品详情里没有含量"", 答案：""亲亲，配料表可以参考评论区，实物图""', '问题：""你好、货收到，你这量也太少了吧！不是大罐的吗？"", 答案：""亲，一罐350g哦。""', '问题：""我的第二单收到了，今天才开始吃，为啥这次冲的发青，不像上次那样白，小疙瘩多，喝着感觉像淀粉，和前次买的口感不一样"", 答案：""亲亲，我们这边都是新鲜制作的哦，可能因为天气或者温度的原因，口感会有所不同。""', '问题：""货到了少了2包对我买了2袋啊一共6包"", 答案：""稍等亲 我联系快递核重""']",,
一共二元啊还是四元,"[{""role"":""assistant"",""content"":""亲，很抱歉给您带来不好的体验，还请亲理解一下，您看为了给您有个好的购物体验，给您补偿2元可以吗。""},{""role"":""user"",""content"":""还有一个就是凹下去了""},{""role"":""assistant"",""content"":""亲，抱歉呢 快递运输途中挤压造成的 不影响食用的哦 给您补偿2元可以吗。""},{""role"":""user"",""content"":""好的""},{""role"":""assistant"",""content"":""亲 确认收货后与我们联系哦""},{""role"":""user"",""content"":""那就付款了""},{""role"":""assistant"",""content"":""亲 确认收货后这边返给您2元哦""},{""role"":""user"",""content"":""一共二元啊还是四元""}]",一共2元,一共2元,18,"['问题：""那就四元"", 答案：""抱歉亲我这边权限只能3元呢""', '问题：""就四元"", 答案：""亲亲，如果您对收到的商品不满意的话您可以申请退货退款，商品退回，有专人处理的哈。""', '问题：""4元"", 答案：""行吧 确认收货之后联系我""', '问题：""不是返2元吗"", 答案：""亲，本店都是薄利多销，没啥利润的，如果您签收以后还满意的话，麻烦给个五星好评鼓励一下哦。亲，本店都是薄利多销，没啥利润的，如果您签收以后还满意的话，麻烦给个五星好评鼓励一下哦。如果说看到有评价有礼活动，那可能是官方活动，不是本店活动，可以按照步骤要求提交试一下哦。""', '问题：""洒了包装袋里面都是"", 答案：""可以申请2元""', '问题：""是不是给我在返回来2元"", 答案：""确认下亲""', '问题：""3.5元行不行吧"", 答案：""亲，确认收货以后联系我们帮您处理哈""', '问题：""总共是3 斤还是四斤"", 答案：""亲亲，总共是2斤哦~""']",,
我已拼单成功，能尽快帮我发货吗？,"[{""role"":""user"",""content"":""我已拼单成功，能尽快帮我发货吗？""}]",亲亲，下单48小时内发货哦~,亲亲，下单48小时内发货哦~,18,"['问题：""我已拼单成功，能尽快帮我发货吗？"", 答案：""亲亲，下单48小时内发货哦~""', '问题：""我已拼单成功，能尽快帮我发货吗？"", 答案：""很高兴为您服务，请问有什么可以帮您？""', '问题：""我已拼单成功，能尽快帮我发货吗？"", 答案：""下单48小时内发货亲""', '问题：""我已拼单成功，能尽快帮我发货吗？急"", 答案：""亲亲，下单48小时内发货哦~""', '问题：""我已拼单成功，能尽快帮我发货吗？好的👌"", 答案：""亲亲，下单48小时内发货哦~""', '问题：""我已拼单成功，能尽快帮我发货吗？好的"", 答案：""亲亲，下单48小时内发货哦~""', '问题：""我已拼单成功，能尽快帮我发货吗？请发货。"", 答案：""亲亲，下单48小时内发货哦~""']",,
那你明天早点发货,"[{""role"":""user"",""content"":""我已经拼单成功4小时，能尽快帮我发货吗？""},{""role"":""user"",""content"":""我已经拼单成功4小时，能尽快帮我发货吗？""},{""role"":""assistant"",""content"":""亲亲，正常48小时内发货呢~""},{""role"":""user"",""content"":""那你明天早点发货""}]",亲亲，我们会尽快的哦~,亲亲，我们会尽快的哦~,18,"['问题：""那您尽早发货"", 答案：""我们会尽快的哦""', '问题：""给我快点发货"", 答案：""亲 麻烦您申请下退款哦""', '问题：""好尽快发货"", 答案：""好的 亲""', '问题：""那你们不就发货了吗？那个时候就迟了"", 答案：""亲亲这边帮您登记更改了哦""', '问题：""好的尽快发货"", 答案：""亲亲，正常48小时内发货呢""', '问题：""明天发货吗"", 答案：""下单48小时内发货亲""', '问题：""明天能发货吗"", 答案：""下单48小时内发货亲""', '问题：""今天发货"", 答案：""亲 不支持指定发货时间""']",,
我收到只有三包哦,"[{""role"":""user"",""content"":""我收到只有三包哦""}]",亲，两个包裹发出的哈~,,18,"['问题：""亲怎么只有三包"", 答案：""亲 分两个包裹发出的 您收到价格""', '问题：""我只收到一个只有5包500g的"", 答案：""亲，两个包裹发出的哈""', '问题：""我只收到一个包裹，只有3包一包500克，也就只有1500克"", 答案：""亲 两个包裹发出的哦""', '问题：""我只收到了5个！23包！"", 答案：""亲这边帮您反馈给快递了哈耐心等下""', '问题：""4斤为啥只有三包"", 答案：""亲 两个包裹发出的哦""', '问题：""我这里有2个单但是只收到了一包"", 答案：""可以申请一下退款哈亲""', '问题：""为啥只有3袋"", 答案：""两个包裹发出的亲""', '问题：""才三包？"", 答案：""两个包裹亲""']",,
着急用，能不能帮我现在发吗？谢谢,"[{""role"":""user"",""content"":""着急用，能不能帮我现在发吗？谢谢""}]",亲亲，我们会尽快为您发货的哦~,亲亲，我们会尽快为您发货的哦~,18,"['问题：""能帮忙今天发出吗？急用的"", 答案：""下单48小时内发货亲""', '问题：""能早点发吗。急用"", 答案：""亲亲，下单后的48小时内陆续发货哦~""', '问题：""好的，核实好了请尽快给我补发，我还着急用呢谢谢"", 答案：""好的，这边核实以后会尽快处理的""', '问题：""帮我加急发货谢谢"", 答案：""下单48小时内发货亲""', '问题：""快点发货把我急用几天能到"", 答案：""亲亲，我们会尽快为您发货的哦~""', '问题：""怎么还没有发过来，着急用"", 答案：""亲 稍等""', '问题：""急用，"", 答案：""亲亲，会尽快安排发货的哈~""', '问题：""今天能发吗"", 答案：""亲 不能保证的哦""']",,
成份配料表发过来,"[{""role"":""user"",""content"":""没有其它的任何成分么？""},{""role"":""assistant"",""content"":""亲亲，我们的黄瓜籽粉是纯老黄瓜籽磨的粉哦~""},{""role"":""user"",""content"":""成份表发过来""},{""role"":""user"",""content"":""无糖的么？""},{""role"":""user"",""content"":""糖尿病老人可以喝么？""},{""role"":""assistant"",""content"":""咨询医生哈亲""},{""role"":""user"",""content"":""无糖的么？""},{""role"":""assistant"",""content"":""亲亲，我们的商品都是无蔗糖的 只有商品本身富有的糖份的哦~""},{""role"":""user"",""content"":""成份配料表发过来""}]",亲亲，客服这边暂时没有哈可以参考商品详情或者评论区看下哈,亲亲，客服这边暂时没有哈可以参考商品详情或者评论区看下哈,"18,8","['问题：""配料表发过来我看看"", 答案：""没有配料表说明的亲 可以拍下收到在包装上看下""', '问题：""把配料表发我一下"", 答案：""拍下收到可以看下""', '问题：""配料表看一下"", 答案：""亲 我们这边没有实物 您可以参考下评论区哦""', '问题：""配料表看一下"", 答案：""没有配料表说明的亲 可以拍下收到在包装上看下""', '问题：""把你们的详细配料表发给我"", 答案：""亲商品上有哈""', '问题：""能发一下配料表吗"", 答案：""没有配料表说明的亲 可以拍下收到在包装上看下""', '问题：""能把配料表看看吗？"", 答案：""亲 我们暂时没有哈 可以参考下评论区""', '问题：""请出示配料表"", 答案：""可以参考看下""', '问题：""配料表有么"", 答案：""没有配料表说明的亲 可以拍下收到在包装上看下""', '问题：""有配料表么"", 答案：""没有配料表说明的亲 可以拍下收到在包装上看下""']",,
我已拼单成功，能尽快帮我发货吗？,"[{""role"":""user"",""content"":""我已拼单成功，能尽快帮我发货吗？""}]",亲亲，下单48小时内发货哦~,,18,"['问题：""我已拼单成功，能尽快帮我发货吗？"", 答案：""亲亲，下单48小时内发货哦~""', '问题：""我已拼单成功，能尽快帮我发货吗？"", 答案：""很高兴为您服务，请问有什么可以帮您？""', '问题：""我已拼单成功，能尽快帮我发货吗？"", 答案：""下单48小时内发货亲""', '问题：""我已拼单成功，能尽快帮我发货吗？急"", 答案：""亲亲，下单48小时内发货哦~""', '问题：""我已拼单成功，能尽快帮我发货吗？好的👌"", 答案：""亲亲，下单48小时内发货哦~""', '问题：""我已拼单成功，能尽快帮我发货吗？好的"", 答案：""亲亲，下单48小时内发货哦~""', '问题：""我已拼单成功，能尽快帮我发货吗？请发货。"", 答案：""亲亲，下单48小时内发货哦~""']",,
好的,"[{""role"":""user"",""content"":""怎么制作""},{""role"":""assistant"",""content"":""亲 参考下哦""},{""role"":""assistant"",""content"":""亲 已备注""},{""role"":""user"",""content"":""好的""}]",,好的亲🌹,18,"['问题：""无糖的有不"", 答案：""零添加蔗糖哈亲但是产品本身含有一定的糖份哦""', '问题：""我要不含糖的可以吗？"", 答案：""零添加蔗糖哈亲但是产品本身含有一定的糖份哦""', '问题：""有无糖的吗"", 答案：""亲。商品零添加蔗糖的，只有商品本身富有的糖份哈""', '问题：""含糖吗？"", 答案：""零添加蔗糖哈亲但是产品本身含有一定的糖份哦""', '问题：""含糖吗？"", 答案：""无蔗糖的""', '问题：""是无糖的吗？"", 答案：""无蔗糖的亲""', '问题：""好的没有甜味的吧，不含糖吗"", 答案：""零添加蔗糖哈产品本身可能含有一定的糖份""', '问题：""含糖吗哪里发货无糖的吧"", 答案：""亲亲，零添加蔗糖，只有商品本身赋有的糖份哈~""', '问题：""你这产品是不含糖的？"", 答案：""亲 实际口感会甜哦""', '问题：""是无糖的吗"", 答案：""零添加蔗糖亲。但是商品本身富有糖份哈""']",,
熟粉闻着是香的，打开闻着一点香味都没有，麸炒的熟粉颜色是带黄色的。收到的货是纯白色没香味。,"[{""role"":""user"",""content"":""商家你好！我要的是熟三药粉，收到的确是生粉呢！""},{""role"":""assistant"",""content"":""亲亲，熟的哈热水冲泡即可""},{""role"":""user"",""content"":""熟粉闻着是香的，打开闻着一点香味都没有，麸炒的熟粉颜色是带黄色的。收到的货是纯白色没香味。""}]",亲咱这边都是严格把控质量发货的哈保证质量的哦,亲 我们是低温烘焙,18,"['问题：""你看这黄子粉也不纯呐，都没有黄瓜味的啥玩意，我上次买的都有黄瓜籽味，这一点味都没有。"", 答案：""亲亲，纯黄瓜籽粉哦""', '问题：""这颜色包起来还行，煮熟了太难看了这颜色一点都不一正"", 答案：""亲天然果蔬粉热水煮以后颜色变化很正常的哈""', '问题：""在咱这买了好几回椰冻粉，白色包装的这个怎么不白？出来有种黄绿的颜色"", 答案：""没有明白您的意思哈亲。是商品黄绿色吗？""', '问题：""芒果味的味道一点都不好吃了，颜色也怪怪的跟以前的不像了"", 答案：""亲，我们的芒果味产品都是经过严格检验的，味道和颜色都是正常的。如果您觉得味道不好，可以服申请退货退款哦。""', '问题：""打开袋子，红的，黄的，基本都一个色，你说怎么搅匀"", 答案：""尽量多揉一揉试下哈""', '问题：""我买了你们这个货回来打开冲了一看什么味啊，一股爆米面的味，我要退货。"", 答案：""亲亲，口感因人而异的哈，有的人觉得好喝，有的人觉得不好喝""', '问题：""草莓酸粉打出来一点都不粉，没有粉红色，有只有一点点没什么草莓香味"", 答案：""亲咱这是没有添加剂的哈颜色比较浅正常的哦""', '问题：""但是吃起来味道是不一样的而且香味也没有我想要那个老包装的，这个包装不行"", 答案：""亲 不会哦 只是包装不同 商品都是一样的""']",,
