q,que,ai_answer,actual_send_answer,kb_ids,new_refer,order_status,refund_status
客服，收到快递里面的燕麦麸皮怎么不象你们广告宣传的那种看得见有燕麦稞粒片的，而是象面粉一样的呢？-,"[{""role"":""user"",""content"":""客服，收到快递里面的燕麦麸皮怎么不象你们广告宣传的那种看得见有燕麦稞粒片的，而是象面粉一样的呢？-""}]",亲 需要揉开才会有哦,,18,"['问题：""商家我问一下。你麦片图片不是两大桶的。现在发来怎么只有两小桶呢？两桶才一斤是啊，不到一斤六啊。"", 答案：""一罐350g的亲 二罐是700g""', '问题：""是胚芽都衬底，你家纯粹是小麦麸子退钱吧？挂羊头卖狗肉"", 答案：""亲，我们的产品是小麦胚芽，不是小麦麸子哦。支持退货退款的哈""', '问题：""你这胚芽怎么和燕窝银耳粉怎么是一模一样，只是商品名称换了，电脑打印的吧"", 答案：""不是的哦 亲""', '问题：""您好，之前寄的都是白色包装的，这次寄的银色包装的，怎么拌开以后都是粉末啊"", 答案：""两种包装随机发的亲""', '问题：""再看看在别人家买的一样吗？真的有点象芝麻粒一样，你家的就是昧皮，"", 答案：""亲，我们家的产品质量有保证的哦""', '问题：""我的第二单收到了，今天才开始吃，为啥这次冲的发青，不像上次那样白，小疙瘩多，喝着感觉像淀粉，和前次买的口感不一样"", 答案：""亲亲，我们这边都是新鲜制作的哦，可能因为天气或者温度的原因，口感会有所不同。""', '问题：""商家商家你们那个小麦皮哦，都没办法吃，太难吃，太难吃了。像垃圾一样的。一点粘性都没有，怎么吃了。"", 答案：""亲 不满意的话 可以申请退货退款哦""', '问题：""我以为有好的，每个都是破的"", 答案：""亲 您在我们店铺购买的是燕麦片哦""']",,
,"[{""role"":""user"",""content"":""""}]",,很高兴为您服务，请问有什么可以帮您？,18,,,
那我去付款,"[{""role"":""assistant"",""content"":""很高兴为您服务，请问有什么可以帮您？""},{""role"":""user"",""content"":""我不便秘可以吃吗？""},{""role"":""assistant"",""content"":""可以的 亲""},{""role"":""user"",""content"":""那我去付款""}]",好的 亲,好的 亲,18,"['问题：""付款了"", 答案：""好的""', '问题：""下单付款了"", 答案：""好的""', '问题：""我垫付吗还是"", 答案：""亲，您正常申请退货退款就可以亲，商品寄回，""', '问题：""需要支付多少钱请发过来我把钱支付给你"", 答案：""亲亲您那边正常确认收货哦""', '问题：""对的，我是提前付了"", 答案：""亲 我们这边确实是查询不到您具体的支付记录 您可以自行查询下扣费记录。""', '问题：""我已下单"", 答案：""好的亲""', '问题：""把我的款到那里去了"", 答案：""原途径返回""', '问题：""微信打款。"", 答案：""亲，本店都是薄利多销,没啥利润的,如果您签收后还满意的话，麻烦给个五星评价鼓励一下哦~如果说看到有评价有礼活动，那可能是官方活动，不是本店活动，可以按步骤要求提交试一下哦。""']",,
粉与水比例多少,"[{""role"":""user"",""content"":""物流还不更新了""},{""role"":""user"",""content"":""粉与水比例多少""}]",亲，按照粉水比例1:6混合就可以哈,,18,"['问题：""这个粉的比例是多少"", 答案：""亲，这个粉的比例是1:6哦""', '问题：""什么比例你说我做"", 答案：""粉水比例哈""', '问题：""多少粉放多少水"", 答案：""亲没有固定要求哦根据自己实际情况进行调整哈""', '问题：""我过滤了还是有这是过滤过的用这个过的就按你说这个来的"", 答案：""亲 粉水比例是多少""', '问题：""为什么我做起来都是水，"", 答案：""亲 粉水比例是多少""', '问题：""这是加了水果的"", 答案：""亲 粉水的比例是多少""', '问题：""你们卖的什么东西，别人家的开水放下去就行了，你们这个没用，凝都不凝固"", 答案：""亲 您制作的粉水比例是多少""', '问题：""比例多少10克粉600毫升水？"", 答案：""100g粉 600g水""']",,
怎么使用,"[{""role"":""user"",""content"":""怎么使用""}]",亲 参考下哦,,18,"['问题：""怎么使用"", 答案：""热水冲泡即可""', '问题：""怎么用"", 答案：""冲泡即食哈亲""', '问题：""这个怎么使用有使用方法吗，商用"", 答案：""亲 参考下哦""', '问题：""怎么使用？怎么操作？有说明书吗"", 答案：""亲 参考下哦""', '问题：""怎么操作？"", 答案：""订单上申请就可以""', '问题：""怎么操作？"", 答案：""亲 找到您的订单申请退货退款 按要求操作就可以哦""', '问题：""怎么"", 答案：""你好 在的亲""', '问题：""怎么用怎么冲"", 答案：""看一下亲""']",,
然后呢,"[{""role"":""user"",""content"":""怎么吃""},{""role"":""assistant"",""content"":""亲，热水冲泡即可哦~""},{""role"":""user"",""content"":""然后呢""}]",亲调整一下火候或者没用水煮就多搅拌下哦,,"18,10","['问题：""人呢"", 答案：""亲 实在是抱歉呢 这边给您申请1元的补偿可以吗""', '问题：""所以呢？"", 答案：""调整一下火候试下哈 或者没用水煮就多搅拌下哦""', '问题：""没有标签"", 答案：""亲看下后面呢""', '问题：""马上"", 答案：""亲，很抱歉给您带来不好的体验，还请亲理解一下，您看为了给您有个好的购物体验，给您补偿2元可以吗。""', '问题：""哦，"", 答案：""🌹""', '问题：""那"", 答案：""嗯嗯""', '问题：""啊"", 答案：""亲，一罐350g哦""', '问题：""？人呢"", 答案：""稍等亲这边帮您问下哦""', '问题：""好嘛"", 答案：""🌹""', '问题：""啊？"", 答案：""🌹""']",,
有结果通知我,"[{""role"":""user"",""content"":""我老婆收的，快递放在家里""},{""role"":""assistant"",""content"":""亲 没有人打开过是吧""},{""role"":""user"",""content"":""没有开过的痕迹，都是你们的快递单好像是换过""},{""role"":""assistant"",""content"":""🌹""},{""role"":""user"",""content"":""你们查清楚怎么回事吧""},{""role"":""assistant"",""content"":""好的""},{""role"":""user"",""content"":""有结果通知我""}]",好的亲,好的 亲 这边核实是需要时间的 请您耐心等待下哦,18,"['问题：""明天给我结果就行"", 答案：""🌹""', '问题：""你要不然就把标注的改一下日期，要不然你后期会有麻烦的"", 答案：""这边会反馈的哈""', '问题：""好，能放就行，那就不退了你们包装有问题，不是快递的问题改进一下包装，要不你们损失好大"", 答案：""这边会反馈的哈""', '问题：""两三天了一直给我放驿站不派送一直给我放驿站不派送我要求送货上门给他们电话也打过了，也还是放在那里驿站和快递员都联系过了没用"", 答案：""这边反馈一下""', '问题：""麻烦写一下进货单开个收据"", 答案：""亲 收到后与我我们联系""', '问题：""亲你看看快递怎么回事"", 答案：""我联系催促亲""', '问题：""我重新弄一包看看会不会"", 答案：""好的亲严格按照我发您的试下哈，这边也给您反馈了还没给结果""', '问题：""好的核实好了给我说"", 答案：""好的稍等""']",,
怎么制作的,"[{""role"":""user"",""content"":""怎么制作的""}]",您看下亲,您看下亲,18,"['问题：""怎么制作呢"", 答案：""有教程亲""', '问题：""怎么做的有教程吗"", 答案：""可以参考看下""', '问题：""制作方法有吗"", 答案：""看下亲""', '问题：""怎么做呢"", 答案：""参考下亲""', '问题：""怎么做呀"", 答案：""亲 参考下哦""', '问题：""这个怎么制作呢？收到货还不会做呀"", 答案：""亲，有教程哦，您可以参考一下。""', '问题：""制作过程"", 答案：""亲 参考下哦""', '问题：""这个怎么做"", 答案：""亲 参考下哦""']",,
你好在吗黄瓜籽粉有什么功效有没有接骨得功效手脖受伤了可以喝吗你的封面怎么写接骨呢,"[{""role"":""user"",""content"":""你好在吗黄瓜籽粉有什么功效有没有接骨得功效手脖受伤了可以喝吗你的封面怎么写接骨呢""}]",黄瓜籽粉可以补钙，但是不能代替药物哈~,,"18,8","['问题：""商家你好！这款黄瓜籽粉！对老年人补钙壮骨有效果吗"", 答案：""亲 对补钙是有帮助的哦""', '问题：""这个是补钙吗？"", 答案：""亲亲，就是纯黄瓜籽粉哈作用客服不清楚哈""', '问题：""你好，黄瓜籽粉"", 答案：""很高兴为您服务，请问有什么可以帮您？""', '问题：""补钙接骨效果是不是好啊？"", 答案：""亲亲，这个不清楚哈，黄瓜籽粉可以补钙的亲""', '问题：""你好黄瓜籽粉怎么喝老人不会"", 答案：""热水冲泡搅拌就可以哈""', '问题：""这款黄瓜籽粉质量怎么样老年人可以用吗"", 答案：""亲亲，这款黄瓜籽粉质量很好的哦，可以参考评论区哦。""', '问题：""我腿抽筋腰疼，喝这个好使吗？喝这个好使吗？"", 答案：""亲亲，这个黄瓜籽粉主要是补充钙质，对于腿抽筋腰疼的情况可能效果不明显哦。""', '问题：""压根不是黄瓜籽粉"", 答案：""亲亲，咱是黄瓜籽粉哈，可以查看配料表哈""', '问题：""那接骨是可以的咯？"", 答案：""亲，咱们黄瓜籽粉可以补钙的，但是不能代替药物哈""', '问题：""真是纯老黄瓜籽磨的粉吗？我婆家很挑剔的别看大农村人，事可多了"", 答案：""亲亲，我们的产品是纯老黄瓜籽磨的粉，质量很好哦~""']",,
打开包装，其中有一个包裹里面是破损的,"[{""role"":""user"",""content"":""草莓2斤，芒果2斤，巧克力2斤，香芋2斤，鸡蛋2斤，抹茶1斤，牛奶1斤。""},{""role"":""assistant"",""content"":""亲，已备注哦~""},{""role"":""user"",""content"":""草莓2斤，芒果2斤，巧克力2斤，香芋2斤，鸡蛋1斤，抹茶2斤，牛奶1斤。""},{""role"":""user"",""content"":""麻烦按我后面这个算了。辛苦""},{""role"":""assistant"",""content"":""很高兴为您服务，请问有什么可以帮您？""},{""role"":""user"",""content"":""打开包装，其中有一个包裹里面是破损的""}]",亲 拍照看下哦,,18,"['问题：""但打开包装才发现，有一袋破损"", 答案：""亲，很抱歉给您带来不好的体验，还请亲理解一下，您看为了给您有个好的购物体验，给您补偿2元可以吗。""', '问题：""有一包破损严重"", 答案：""实在抱歉 这边给您申请4元补偿 您看可以吗""', '问题：""刚收到，打开看有破损"", 答案：""拍照我看下亲""', '问题：""包装损坏"", 答案：""亲，可能是打包的时候挤压导致的，不影响食用的哦。这边给您申请2元的补偿可以吗。""', '问题：""有一袋破损了"", 答案：""您发下快递面单号给咱看下""', '问题：""内包装损坏"", 答案：""拍照这边看下""', '问题：""货收到了有一袋破了"", 答案：""抱歉亲 这边给您申请2元补偿""', '问题：""刚收到货，一打开怎么破损。"", 答案：""抱歉亲 可能快递比较暴力""']",,
要芒果➕草莓味,"[{""role"":""user"",""content"":""要芒果➕草莓味""}]",亲，已备注哦~,亲，已备注哦~,18,"['问题：""我要芒果跟草莓味的"", 答案：""备注了亲""', '问题：""要芒果跟草莓"", 答案：""亲 已备注""', '问题：""我要芒果、草莓香芋味的"", 答案：""只要三种？""', '问题：""您好，要芒果和草莓味"", 答案：""已备注""', '问题：""要芒果搭草莓"", 答案：""拍随意搭配那个选项哈""', '问题：""亲，我想要草莓和芒果味可以吗"", 答案：""亲，下单随意搭配，联系客服备注哈""', '问题：""亲，我想要草莓和芒果味可以吗"", 答案：""已备注亲""', '问题：""要草莓味和芒果味哦亲麻烦帮我备注下"", 答案：""已备注""']",,
可以嘛那除了双皮奶跟鸡蛋口味的我都要,"[{""role"":""assistant"",""content"":""很高兴为您服务，请问有什么可以帮您？""},{""role"":""user"",""content"":""我买了两个买二送二的""},{""role"":""user"",""content"":""我看你有八种口味""},{""role"":""user"",""content"":""你一种口味给我发一斤呗""},{""role"":""assistant"",""content"":""布丁粉7种口味+双皮奶 一共8个""},{""role"":""user"",""content"":""可以嘛""},{""role"":""user"",""content"":""可以嘛那除了双皮奶跟鸡蛋口味的我都要""}]",,亲 具体的口味数量发下哦,18,"['问题：""可以"", 答案：""亲 确认收货后与我们联系""', '问题：""可以"", 答案：""好的，确认收货后联系客服给您申请哈亲""', '问题：""开封的一起退回？"", 答案：""可以""', '问题：""<退换问题>还在路上但是不想要了可以退吗？"", 答案：""可以""', '问题：""<运营问题>能开公司发票吗？"", 答案：""可以""', '问题：""<运营问题>能开个人发票吗？"", 答案：""可以""', '问题：""<食用方式>肠胃不好可以食用吗？"", 答案：""可以""', '问题：""<食用方式>哺乳期可以食用吗？"", 答案：""可以""']",,
